LUC,GCM,RCP,CFE,CFERate,Timestep,Mean,Lower,Upper
BAU,CanESM2,rcp85,Medium,8.18331e-4,2006,4845.211203902922,4844.49738561732,4845.894796313262
BAU,CanESM2,rcp85,Medium,8.18331e-4,2007,4794.605142357371,4793.701795845779,4795.533744944909
BAU,CanESM2,rcp85,Medium,8.18331e-4,2008,4758.7346878993285,4757.656590713588,4759.844411852045
BAU,CanESM2,rcp85,Medium,8.18331e-4,2009,4742.082344934183,4741.040900763191,4743.140259515171
BAU,CanESM2,rcp85,Medium,8.18331e-4,2010,4808.031142946741,4806.800068727972,4809.2435771450055
BAU,CanESM2,rcp85,Medium,8.18331e-4,2011,4806.48233641456,4805.177523464201,4807.738499939541
BAU,CanESM2,rcp85,Medium,8.18331e-4,2012,4801.46538336417,4799.876878050442,4803.108651077105
BAU,CanESM2,rcp85,Medium,8.18331e-4,2013,4712.427992558014,4710.860770905237,4714.044202752829
BAU,CanESM2,rcp85,Medium,8.18331e-4,2014,4692.441269531006,4691.324612970626,4694.611769361113
BAU,CanESM2,rcp85,Medium,8.18331e-4,2015,4645.73129945365,4643.788148500517,4648.419406775203
BAU,CanESM2,rcp85,Medium,8.18331e-4,2016,4617.81236340574,4614.57075829181,4623.621399973735
BAU,CanESM2,rcp85,Medium,8.18331e-4,2017,4581.739076037826,4575.031721605018,4587.109039906241
BAU,CanESM2,rcp85,Medium,8.18331e-4,2018,4608.210144401523,4599.856267835827,4613.1200513993135
BAU,CanESM2,rcp85,Medium,8.18331e-4,2019,4657.862694729694,4651.611731294065,4665.406328952413
BAU,CanESM2,rcp85,Medium,8.18331e-4,2020,4725.578352682183,4717.297039094713,4732.575421212603
BAU,CanESM2,rcp85,Medium,8.18331e-4,2021,4682.645052594467,4673.88331151472,4692.763760567822
BAU,CanESM2,rcp85,Medium,8.18331e-4,2022,4625.956728714396,4612.430154588661,4635.494295044963
BAU,CanESM2,rcp85,Medium,8.18331e-4,2023,4643.88495265567,4631.271070652612,4654.360018226098
BAU,CanESM2,rcp85,Medium,8.18331e-4,2024,4713.766783360129,4701.557253412143,4726.442938101777
BAU,CanESM2,rcp85,Medium,8.18331e-4,2025,4746.430510303899,4734.729035288903,4758.950005760072
BAU,CanESM2,rcp85,Medium,8.18331e-4,2026,4748.228097726284,4734.1190681555945,4763.533305225004
BAU,CanESM2,rcp85,Medium,8.18331e-4,2027,4695.221207923347,4683.709895064559,4706.66591577438
BAU,CanESM2,rcp85,Medium,8.18331e-4,2028,4696.325411530587,4684.064920354689,4708.078029556189
BAU,CanESM2,rcp85,Medium,8.18331e-4,2029,4676.50142270728,4667.449458926376,4688.412141698474
BAU,CanESM2,rcp85,Medium,8.18331e-4,2030,4631.3190441501465,4616.003952029286,4643.211656573871
BAU,CanESM2,rcp85,Medium,8.18331e-4,2031,4603.471677922951,4588.700810957375,4615.118534895681
BAU,CanESM2,rcp85,Medium,8.18331e-4,2032,4646.363801525278,4629.711448906857,4657.861177646555
BAU,CanESM2,rcp85,Medium,8.18331e-4,2033,4641.198773312838,4625.244110416278,4655.408988224404
BAU,CanESM2,rcp85,Medium,8.18331e-4,2034,4648.307968495233,4633.608177623327,4659.639315037708
BAU,CanESM2,rcp85,Medium,8.18331e-4,2035,4651.71690649032,4634.953324361351,4665.28933457907
BAU,CanESM2,rcp85,Medium,8.18331e-4,2036,4673.9167827952215,4659.025606278652,4687.664922481367
BAU,CanESM2,rcp85,Medium,8.18331e-4,2037,4614.249110046996,4598.157703463038,4631.1083300482205
BAU,CanESM2,rcp85,Medium,8.18331e-4,2038,4621.8815099637795,4606.050932236177,4638.481240564601
BAU,CanESM2,rcp85,Medium,8.18331e-4,2039,4632.809975224867,4615.290413272908,4647.721265175315
BAU,CanESM2,rcp85,Medium,8.18331e-4,2040,4693.286805075161,4674.3029147373745,4708.631358055153
BAU,CanESM2,rcp85,Medium,8.18331e-4,2041,4691.061768540316,4670.996723409371,4707.404021458997
BAU,CanESM2,rcp85,Medium,8.18331e-4,2042,4682.453313705342,4663.112993734772,4704.122007776847
BAU,CanESM2,rcp85,Medium,8.18331e-4,2043,4758.00118852031,4736.950520183874,4780.666429670122
BAU,CanESM2,rcp85,Medium,8.18331e-4,2044,4755.169942118458,4734.042599849494,4779.955298520016
BAU,CanESM2,rcp85,Medium,8.18331e-4,2045,4807.400236993641,4786.485748775954,4834.70045034286
BAU,CanESM2,rcp85,Medium,8.18331e-4,2046,4774.505719481556,4756.039370812627,4800.566274449794
BAU,CanESM2,rcp85,Medium,8.18331e-4,2047,4773.158630288856,4752.161847342183,4797.40548969718
BAU,CanESM2,rcp85,Medium,8.18331e-4,2048,4762.910592297895,4743.376799189023,4791.499783080978
BAU,CanESM2,rcp85,Medium,8.18331e-4,2049,4741.354882688816,4720.5484769125605,4772.773142414036
BAU,CanESM2,rcp85,Medium,8.18331e-4,2050,4787.92561487029,4764.884099825902,4821.427869292257
BAU,CanESM2,rcp85,Medium,8.18331e-4,2051,4804.8907100358,4780.371646156813,4835.975872170769
BAU,CanESM2,rcp85,Medium,8.18331e-4,2052,4772.78349867529,4750.945680288991,4805.190923975568
BAU,CanESM2,rcp85,Medium,8.18331e-4,2053,4796.326443228046,4774.987867357737,4832.100894699925
BAU,CanESM2,rcp85,Medium,8.18331e-4,2054,4843.399613943504,4821.9186469725655,4878.736202378634
BAU,CanESM2,rcp85,Medium,8.18331e-4,2055,4897.892569315494,4875.691964533422,4936.648607272164
BAU,CanESM2,rcp85,Medium,8.18331e-4,2056,4967.043120076137,4946.120401865573,5008.081830119933
BAU,CanESM2,rcp85,Medium,8.18331e-4,2057,4973.832322574064,4949.798968671746,5009.269591952585
BAU,CanESM2,rcp85,Medium,8.18331e-4,2058,5016.835575626377,4991.362168316434,5052.886804535263
BAU,CanESM2,rcp85,Medium,8.18331e-4,2059,5101.344802719861,5077.3343121980915,5138.442274428958
BAU,CanESM2,rcp85,Medium,8.18331e-4,2060,5161.990516925216,5138.814708082876,5196.940195952918
BAU,CanESM2,rcp85,Medium,8.18331e-4,2061,5093.64281793221,5069.674780619688,5125.486203626899
BAU,CanESM2,rcp85,Medium,8.18331e-4,2062,5033.771299583689,5009.2696975115005,5063.0185211687685
BAU,CanESM2,rcp85,Medium,8.18331e-4,2063,4960.643325753282,4938.01039872456,4988.230196230372
BAU,CanESM2,rcp85,Medium,8.18331e-4,2064,4989.224373721823,4961.713676242513,5016.185848493424
BAU,CanESM2,rcp85,Medium,8.18331e-4,2065,5093.418112007257,5060.890882617922,5119.29554557431
BAU,CanESM2,rcp85,Medium,8.18331e-4,2066,5065.194179968826,5030.422302645221,5088.236345846085
BAU,CanESM2,rcp85,Medium,8.18331e-4,2067,5017.605628877177,4982.637708433998,5042.386110769452
BAU,CanESM2,rcp85,Medium,8.18331e-4,2068,5112.018123309414,5076.03859052318,5133.787098139039
BAU,CanESM2,rcp85,Medium,8.18331e-4,2069,5123.981292596593,5090.9485887124,5143.1663438979185
BAU,CanESM2,rcp85,Medium,8.18331e-4,2070,5134.8522442228905,5100.609818195335,5154.468537436227
BAU,CanESM2,rcp85,Medium,8.18331e-4,2071,5149.3527235174815,5115.607902037554,5168.838594442658
BAU,CanESM2,rcp85,Medium,8.18331e-4,2072,5137.0358582185,5103.2676456592335,5158.82548558255
BAU,CanESM2,rcp85,Medium,8.18331e-4,2073,5097.028995450981,5065.468195932947,5121.2907103612
BAU,CanESM2,rcp85,Medium,8.18331e-4,2074,5086.558626200052,5048.746513175648,5113.11754421964
BAU,CanESM2,rcp85,Medium,8.18331e-4,2075,5069.851642103121,5030.119106860862,5095.8097335707
BAU,CanESM2,rcp85,Medium,8.18331e-4,2076,5093.259245031739,5053.680158920219,5116.395629264553
BAU,CanESM2,rcp85,Medium,8.18331e-4,2077,5189.364155261837,5144.052545412141,5213.871953843209
BAU,CanESM2,rcp85,Medium,8.18331e-4,2078,5222.828094721241,5177.638602538565,5246.790104635812
BAU,CanESM2,rcp85,Medium,8.18331e-4,2079,5178.238584415985,5137.631297056012,5201.754205101438
BAU,CanESM2,rcp85,Medium,8.18331e-4,2080,5281.2267370690315,5237.267821330015,5307.431852831013
BAU,CanESM2,rcp85,Medium,8.18331e-4,2081,5382.563035145707,5338.117972864419,5414.44122823207
BAU,CanESM2,rcp85,Medium,8.18331e-4,2082,5431.398681966766,5388.946971618065,5465.576412074653
BAU,CanESM2,rcp85,Medium,8.18331e-4,2083,5335.809823339115,5300.399623458629,5371.0519471923035
BAU,CanESM2,rcp85,Medium,8.18331e-4,2084,5439.355224082297,5403.4254756880055,5473.901132140346
BAU,CanESM2,rcp85,Medium,8.18331e-4,2085,5487.737122195164,5454.502039898539,5521.785189979355
BAU,CanESM2,rcp85,Medium,8.18331e-4,2086,5456.634514702977,5418.7992762675885,5497.704682715515
BAU,CanESM2,rcp85,Medium,8.18331e-4,2087,5387.041170579474,5348.068742251235,5428.831238725693
BAU,CanESM2,rcp85,Medium,8.18331e-4,2088,5508.655152684334,5474.503059402256,5548.198956377246
BAU,CanESM2,rcp85,Medium,8.18331e-4,2089,5586.465838460524,5554.053936246727,5624.049243024416
BAU,CanESM2,rcp85,Medium,8.18331e-4,2090,5561.826382239895,5529.270108374104,5602.779651429005
BAU,CanESM2,rcp85,Medium,8.18331e-4,2091,5567.181493663801,5534.556672562426,5605.828546686076
BAU,CanESM2,rcp85,Medium,8.18331e-4,2092,5661.548666384181,5626.175490824647,5697.146234703696
BAU,CanESM2,rcp85,Medium,8.18331e-4,2093,5625.7312152663135,5592.201264340108,5664.71448266979
BAU,CanESM2,rcp85,Medium,8.18331e-4,2094,5613.692429312561,5580.848879628707,5648.986904122328
BAU,CanESM2,rcp85,Medium,8.18331e-4,2095,5635.532261731313,5603.761906081732,5669.894856510576
BAU,CanESM2,rcp85,Medium,8.18331e-4,2096,5532.679803192615,5490.581201096322,5565.2436544792845
BAU,CanESM2,rcp85,Medium,8.18331e-4,2097,5543.327134308455,5501.5029638451415,5572.86826884841
BAU,CanESM2,rcp85,Medium,8.18331e-4,2098,5591.3209493721215,5554.233730744499,5615.8418106566505
BAU,CanESM2,rcp85,Medium,8.18331e-4,2099,5660.704165674431,5628.21786841882,5686.916285951658
BAU,CanESM2,rcp85,Medium,8.18331e-4,2100,5717.695372847622,5682.83028249904,5745.301553175265
BAU,CanESM2,rcp85,Medium,8.18331e-4,2101,5773.779597320265,5735.201820071056,5800.815178602345
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2002,4795.081010389731,4794.813378300189,4795.6310270753165
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2003,4787.817831169629,4787.1979191833625,4788.783581962756
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2004,4796.639212275369,4796.015182484671,4797.814388058154
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2005,4839.038599475438,4838.3037767017595,4839.998042472004
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2006,4843.978131590918,4843.308720337766,4844.890021269377
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2007,4793.046874294064,4792.142795853012,4794.05916538964
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2008,4756.876282099521,4755.809668234495,4758.195682150872
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2009,4739.680598637986,4738.4981761081835,4740.921501756841
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2010,4804.673172384355,4803.208276462635,4806.073694656706
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2011,4802.542380960213,4801.4541888928425,4803.600190683771
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2012,4796.896675216572,4795.6596969707825,4798.249234107245
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2013,4707.7838384391,4706.0401074605325,4709.075659272662
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2014,4687.13264937347,4685.132450262794,4689.219685511115
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2015,4639.772160365431,4636.447376514153,4643.479015292778
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2016,4611.56080229644,4608.201791608354,4615.962673911438
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2017,4575.5186246541525,4570.754525850571,4582.466983489434
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2018,4600.016048738817,4593.82865165894,4607.980008410459
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2019,4647.927862134739,4639.072689500792,4658.436788834038
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2020,4714.123908618406,4702.382279312794,4722.85194808121
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2021,4669.850094268602,4658.265501477084,4679.917110319625
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2022,4611.966179478592,4600.697938105548,4621.519144004831
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2023,4628.617347502149,4615.316115268187,4639.43142778955
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2024,4695.844960318005,4683.026728958402,4709.20464822179
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2025,4726.388479227924,4711.011740931017,4744.088251261338
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2026,4726.554571950105,4710.8609134665585,4744.961979929943
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2027,4672.90159197966,4655.781708827203,4691.232048412964
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2028,4671.73136964073,4651.653058877721,4688.32256798185
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2029,4650.105834303487,4632.758008481883,4665.975551665554
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2030,4604.030637865094,4585.681457226144,4619.736327199101
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2031,4575.847913799661,4560.5477067311385,4593.01069938087
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2032,4614.443824496755,4598.98113063155,4633.9205602009615
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2033,4607.643588798616,4591.308847102108,4626.553796819965
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2034,4613.050051908893,4595.764840702155,4633.115960318065
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2035,4614.705306766504,4594.168931709287,4635.068240103848
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2036,4634.081385024431,4611.457434143711,4654.663986325954
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2037,4574.1587994555275,4551.563297846114,4593.790779356642
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2038,4578.920496806163,4556.402870885054,4598.724618070486
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2039,4586.01346885851,4559.68363139433,4607.1214700499295
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2040,4641.056247127045,4614.490019804163,4660.659056441289
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2041,4636.414159605153,4611.1889956883515,4655.49664843457
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2042,4626.700740321882,4602.574464064152,4645.213188819896
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2043,4696.948111188968,4673.407814284062,4716.950296979143
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2044,4691.224520090438,4670.068679712194,4711.454557740051
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2045,4739.609052910856,4722.5607869878895,4755.790216990626
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2046,4705.034184527372,4685.874661458506,4724.1481946376625
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2047,4701.933613438906,4686.297208367554,4720.668587464812
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2048,4688.483590365143,4671.929071228921,4707.608261117365
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2049,4665.701908443151,4651.060878596042,4687.770959332554
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2050,4708.147025281733,4689.854775538828,4729.585343477525
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2051,4721.151904691512,4702.066049061165,4739.595428674213
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2052,4686.121730011229,4671.7487903381025,4705.240541527159
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2053,4705.942287401709,4692.172983339508,4724.925211285478
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2054,4747.645781191603,4730.731813411588,4766.357163730269
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2055,4796.213587401519,4782.308376103625,4810.529152894642
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2056,4858.4090602573715,4841.411928191803,4871.997266254242
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2057,4860.547418575142,4842.204719901825,4876.364104520856
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2058,4898.55169204554,4880.26585011738,4915.552330761447
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2059,4975.701399972849,4952.460174804124,4993.780723358533
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2060,5028.467928450712,5004.130725488314,5049.326707144001
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2061,4959.132879821725,4934.185189028907,4978.004479735728
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2062,4898.964209253303,4877.6610471715685,4916.9218962600535
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2063,4825.704238217058,4803.663172216831,4842.72413649818
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2064,4847.692452896719,4824.334282018188,4863.866901168691
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2065,4940.397761901739,4916.711825039089,4957.916158464253
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2066,4908.971593941941,4884.724486865865,4927.521783027621
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2067,4859.628304323485,4836.739877836976,4877.382772534065
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2068,4943.827143972811,4919.653797756739,4963.18010758246
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2069,4951.278849323709,4926.584152494875,4965.520323911108
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2070,4956.746907564958,4930.93677701069,4975.349501643566
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2071,4965.318469619018,4942.5001425183145,4983.132571164351
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2072,4948.386071459145,4925.650835797253,4963.475950265398
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2073,4906.479039865294,4885.508311820329,4921.411155601912
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2074,4891.6857582859075,4868.526671598121,4908.527032127726
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2075,4871.419324938182,4848.125004668422,4890.696151028721
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2076,4889.236746295606,4866.42016120369,4909.713040789904
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2077,4973.954160856169,4946.680893101757,4991.581130465086
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2078,5000.53451113181,4967.906838601567,5020.0510808525405
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2079,4956.161085386948,4919.135809466142,4975.424398007518
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2080,5045.280255172173,5008.666939611302,5062.720850648758
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2081,5132.675749572491,5099.439797359283,5148.235559710101
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2082,5171.238063894633,5134.893591495688,5188.363577911587
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2083,5078.3088856385375,5047.115692570481,5098.198700894209
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2084,5168.34053461504,5138.057284695976,5190.628743305612
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2085,5207.401405015795,5175.287216731914,5231.447573949684
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2086,5173.705481399911,5140.871127160053,5197.104351603874
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2087,5104.931963784602,5068.435999097693,5130.369937998703
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2088,5209.200899654416,5175.901461447002,5230.908639662449
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2089,5274.422167388258,5239.986842881908,5300.213545565963
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2090,5245.161376647977,5210.561702041081,5273.800205132753
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2091,5244.319904688848,5215.109233846605,5270.151156215078
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2092,5324.935175571187,5291.456972047537,5351.901432894646
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2093,5285.940511751455,5252.490596381852,5307.476542008021
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2094,5270.156213975009,5236.567551498919,5293.420773312448
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2095,5283.561949731595,5250.382433468559,5307.1405724218275
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2096,5185.597395286588,5155.238822769341,5212.03395413688
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2097,5190.297437993219,5158.555996791514,5217.457859971
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2098,5228.1420868214445,5196.8514783092405,5258.515741679476
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2099,5283.422798754041,5249.605951658252,5310.087476339207
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2100,5327.009130981296,5296.765481432345,5353.67136937139
BAU,CanESM2,rcp85,MedLow,5.45554e-4,2101,5372.2136674702215,5340.714979988409,5401.261905558655
BAU,CanESM2,rcp85-600,High,0.001363884,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp85-600,High,0.001363884,2002,4795.317693580368,4794.761044403788,4796.0289919423685
BAU,CanESM2,rcp85-600,High,0.001363884,2003,4788.538832795176,4787.8845923256285,4789.022956926378
BAU,CanESM2,rcp85-600,High,0.001363884,2004,4797.97691113076,4797.285210710993,4798.536729671344
BAU,CanESM2,rcp85-600,High,0.001363884,2005,4841.5341155935,4840.760652183008,4842.250729843832
BAU,CanESM2,rcp85-600,High,0.001363884,2006,4847.638022078436,4846.855512398204,4848.46349982913
BAU,CanESM2,rcp85-600,High,0.001363884,2007,4797.544266607396,4796.781190243453,4798.432005044596
BAU,CanESM2,rcp85-600,High,0.001363884,2008,4762.587659161496,4761.138927953282,4763.5009475193765
BAU,CanESM2,rcp85-600,High,0.001363884,2009,4746.828369376894,4745.232617592945,4747.963078331981
BAU,CanESM2,rcp85-600,High,0.001363884,2010,4814.418000124603,4812.929258102094,4815.572173120735
BAU,CanESM2,rcp85-600,High,0.001363884,2011,4813.9678421185745,4812.323481137308,4815.019880763936
BAU,CanESM2,rcp85-600,High,0.001363884,2012,4810.492096566499,4808.374175379643,4811.525072311062
BAU,CanESM2,rcp85-600,High,0.001363884,2013,4721.786138597844,4719.626763625326,4723.818222530125
BAU,CanESM2,rcp85-600,High,0.001363884,2014,4703.281999140437,4700.941250428862,4704.920470393969
BAU,CanESM2,rcp85-600,High,0.001363884,2015,4657.806773814581,4655.552834702314,4661.1843610282685
BAU,CanESM2,rcp85-600,High,0.001363884,2016,4631.757835737224,4628.773941813532,4635.190757305948
BAU,CanESM2,rcp85-600,High,0.001363884,2017,4596.572102694097,4589.330229281244,4600.917509155683
BAU,CanESM2,rcp85-600,High,0.001363884,2018,4625.545019501751,4618.255397758056,4632.532305613548
BAU,CanESM2,rcp85-600,High,0.001363884,2019,4683.174799690838,4674.002519198878,4692.606696952574
BAU,CanESM2,rcp85-600,High,0.001363884,2020,4753.781159900179,4745.12792914397,4766.985759960023
BAU,CanESM2,rcp85-600,High,0.001363884,2021,4712.546184633996,4705.407894290315,4723.771454865217
BAU,CanESM2,rcp85-600,High,0.001363884,2022,4658.278652302542,4649.502144239945,4668.590504578089
BAU,CanESM2,rcp85-600,High,0.001363884,2023,4682.90184549052,4670.233691503956,4695.382944336887
BAU,CanESM2,rcp85-600,High,0.001363884,2024,4758.213830520193,4747.155372029562,4770.464478976141
BAU,CanESM2,rcp85-600,High,0.001363884,2025,4787.592302606103,4776.409876980286,4802.183484664028
BAU,CanESM2,rcp85-600,High,0.001363884,2026,4787.219745449539,4778.088360657303,4802.485981323224
BAU,CanESM2,rcp85-600,High,0.001363884,2027,4733.747896711858,4723.418578217062,4748.262591043899
BAU,CanESM2,rcp85-600,High,0.001363884,2028,4735.66487229272,4726.057546735385,4749.7960255458365
BAU,CanESM2,rcp85-600,High,0.001363884,2029,4716.839506120233,4705.601712765028,4731.447552912593
BAU,CanESM2,rcp85-600,High,0.001363884,2030,4671.167638909584,4658.1698132809,4683.673693969609
BAU,CanESM2,rcp85-600,High,0.001363884,2031,4643.888481048355,4632.404875277472,4656.4820323475005
BAU,CanESM2,rcp85-600,High,0.001363884,2032,4688.256282348074,4674.75121702956,4702.9369344815705
BAU,CanESM2,rcp85-600,High,0.001363884,2033,4681.941691255226,4666.686745567592,4697.104644436929
BAU,CanESM2,rcp85-600,High,0.001363884,2034,4692.108871504226,4676.0744955559785,4708.484359349718
BAU,CanESM2,rcp85-600,High,0.001363884,2035,4699.49333668943,4682.165476832896,4716.311220736722
BAU,CanESM2,rcp85-600,High,0.001363884,2036,4721.557191374868,4706.723734049783,4735.908832579036
BAU,CanESM2,rcp85-600,High,0.001363884,2037,4662.136454845678,4649.077454920772,4675.6581198380345
BAU,CanESM2,rcp85-600,High,0.001363884,2038,4666.983465624968,4650.477672687777,4682.644805031779
BAU,CanESM2,rcp85-600,High,0.001363884,2039,4678.327187865731,4660.342912129328,4694.574223272553
BAU,CanESM2,rcp85-600,High,0.001363884,2040,4730.681754738249,4711.569508783772,4748.5257463992475
BAU,CanESM2,rcp85-600,High,0.001363884,2041,4724.613452150435,4700.068336225089,4743.680639654982
BAU,CanESM2,rcp85-600,High,0.001363884,2042,4713.786825477125,4692.079202091714,4733.698458864289
BAU,CanESM2,rcp85-600,High,0.001363884,2043,4786.812408820796,4762.949648405245,4809.477416871466
BAU,CanESM2,rcp85-600,High,0.001363884,2044,4775.130548940078,4747.141730828125,4798.135938817778
BAU,CanESM2,rcp85-600,High,0.001363884,2045,4829.488769369132,4802.290554183994,4859.512110266674
BAU,CanESM2,rcp85-600,High,0.001363884,2046,4798.583597909185,4769.84383377648,4829.0133607210455
BAU,CanESM2,rcp85-600,High,0.001363884,2047,4800.006929480648,4771.901720885916,4833.7659175884555
BAU,CanESM2,rcp85-600,High,0.001363884,2048,4792.002573664086,4761.781421582059,4824.004213060247
BAU,CanESM2,rcp85-600,High,0.001363884,2049,4771.175233762793,4743.47842446978,4804.839912769109
BAU,CanESM2,rcp85-600,High,0.001363884,2050,4830.231304466998,4803.356315128617,4866.140502597142
BAU,CanESM2,rcp85-600,High,0.001363884,2051,4857.327416643196,4828.396721526736,4898.083879387888
BAU,CanESM2,rcp85-600,High,0.001363884,2052,4831.586975811611,4800.797597811653,4874.513772001524
BAU,CanESM2,rcp85-600,High,0.001363884,2053,4865.870364189916,4836.202558127567,4910.85784012012
BAU,CanESM2,rcp85-600,High,0.001363884,2054,4924.4207490817025,4895.142874032035,4968.431865080588
BAU,CanESM2,rcp85-600,High,0.001363884,2055,4987.691880620467,4950.4562750880505,5035.297936098968
BAU,CanESM2,rcp85-600,High,0.001363884,2056,5075.03279117017,5042.0989878303935,5123.715092864632
BAU,CanESM2,rcp85-600,High,0.001363884,2057,5093.113412518586,5064.337758733627,5137.018378238177
BAU,CanESM2,rcp85-600,High,0.001363884,2058,5171.724529770011,5142.531017970995,5215.389161979756
BAU,CanESM2,rcp85-600,High,0.001363884,2059,5283.427631224789,5257.6695974770255,5322.2482553325235
BAU,CanESM2,rcp85-600,High,0.001363884,2060,5365.088406223421,5336.774444582847,5406.349870406953
