LUC,GCM,RCP,Iteration,Amount
Medium,MIROC5,rcp45,65,-635.9
Medium,MIROC5,rcp45,66,-662.7
Medium,MIROC5,rcp45,67,-684.4
Medium,MIROC5,rcp45,68,-631.3
Medium,MIROC5,rcp45,69,-666.8
Medium,MIROC5,rcp45,70,-654.2
Medium,MIROC5,rcp45,71,-648
Medium,MIROC5,rcp45,72,-664.7
Medium,MIROC5,rcp45,73,-613.2
Medium,MIROC5,rcp45,74,-671.8
Medium,MIROC5,rcp45,75,-673.1
Medium,MIROC5,rcp45,76,-658.2
Medium,MIROC5,rcp45,77,-685
Medium,MIROC5,rcp45,78,-654.6
Medium,MIROC5,rcp45,79,-663.6
Medium,MIROC5,rcp45,80,-660.6
Medium,MIROC5,rcp45,81,-664.3
Medium,MIROC5,rcp45,82,-614.4
Medium,MIROC5,rcp45,83,-648
Medium,MIROC5,rcp45,84,-627.6
Medium,MIROC5,rcp45,85,-664.3
Medium,MIROC5,rcp45,86,-649.5
Medium,MIROC5,rcp45,87,-651.7
Medium,MIROC5,rcp45,88,-652.3
Medium,MIROC5,rcp45,89,-651.5
Medium,MIROC5,rcp45,90,-671.7
Medium,MIROC5,rcp45,91,-639.9
Medium,MIROC5,rcp45,92,-637.7
Medium,MIROC5,rcp45,93,-678.8
Medium,MIROC5,rcp45,94,-701.4
Medium,MIROC5,rcp45,95,-647.5
Medium,MIROC5,rcp45,96,-645.8
Medium,MIROC5,rcp45,97,-645.8
Medium,MIROC5,rcp45,98,-627.2
Medium,MIROC5,rcp45,99,-653.9
Medium,MIROC5,rcp45,100,-650.6
Medium,MIROC5,rcp85,1,-722.5
Medium,MIROC5,rcp85,2,-777.3
Medium,MIROC5,rcp85,3,-835.8
Medium,MIROC5,rcp85,4,-744.2
Medium,MIROC5,rcp85,5,-730.2
Medium,MIROC5,rcp85,6,-708.8
Medium,MIROC5,rcp85,7,-735.7
Medium,MIROC5,rcp85,8,-812.9
Medium,MIROC5,rcp85,9,-746.4
Medium,MIROC5,rcp85,10,-760.4
Medium,MIROC5,rcp85,11,-768.9
Medium,MIROC5,rcp85,12,-760.4
Medium,MIROC5,rcp85,13,-769
Medium,MIROC5,rcp85,14,-744.3
Medium,MIROC5,rcp85,15,-717.2
Medium,MIROC5,rcp85,16,-781.4
Medium,MIROC5,rcp85,17,-745.9
Medium,MIROC5,rcp85,18,-709.6
Medium,MIROC5,rcp85,19,-734.7
Medium,MIROC5,rcp85,20,-716.3
Medium,MIROC5,rcp85,21,-754.5
Medium,MIROC5,rcp85,22,-759.6
Medium,MIROC5,rcp85,23,-792.9
Medium,MIROC5,rcp85,24,-708.9
Medium,MIROC5,rcp85,25,-745
Medium,MIROC5,rcp85,26,-753.3
Medium,MIROC5,rcp85,27,-805.8
Medium,MIROC5,rcp85,28,-778.1
Medium,MIROC5,rcp85,29,-766.6
Medium,MIROC5,rcp85,30,-764.6
Medium,MIROC5,rcp85,31,-732.1
Medium,MIROC5,rcp85,32,-745.3
Medium,MIROC5,rcp85,33,-764
Medium,MIROC5,rcp85,34,-761.5
Medium,MIROC5,rcp85,35,-741
Medium,MIROC5,rcp85,36,-751.7
Medium,MIROC5,rcp85,37,-743.4
Medium,MIROC5,rcp85,38,-718.2
Medium,MIROC5,rcp85,39,-766.2
Medium,MIROC5,rcp85,40,-774.7
Medium,MIROC5,rcp85,41,-724.2
Medium,MIROC5,rcp85,42,-790.5
Medium,MIROC5,rcp85,43,-768.5
Medium,MIROC5,rcp85,44,-797.5
Medium,MIROC5,rcp85,45,-771
Medium,MIROC5,rcp85,46,-734.6
Medium,MIROC5,rcp85,47,-764.2
Medium,MIROC5,rcp85,48,-802.4
Medium,MIROC5,rcp85,49,-734.7
Medium,MIROC5,rcp85,50,-767.8
Medium,MIROC5,rcp85,51,-734.4
Medium,MIROC5,rcp85,52,-735.3
Medium,MIROC5,rcp85,53,-786.4
Medium,MIROC5,rcp85,54,-773.7
Medium,MIROC5,rcp85,55,-744
Medium,MIROC5,rcp85,56,-779.6
Medium,MIROC5,rcp85,57,-728.1
Medium,MIROC5,rcp85,58,-757.1
Medium,MIROC5,rcp85,59,-754.7
Medium,MIROC5,rcp85,60,-768.1
Medium,MIROC5,rcp85,61,-763.3
Medium,MIROC5,rcp85,62,-800.6
Medium,MIROC5,rcp85,63,-733.5
Medium,MIROC5,rcp85,64,-756
Medium,MIROC5,rcp85,65,-759.6
Medium,MIROC5,rcp85,66,-781.4
Medium,MIROC5,rcp85,67,-719.7
Medium,MIROC5,rcp85,68,-722.7
Medium,MIROC5,rcp85,69,-810.9
Medium,MIROC5,rcp85,70,-770.1
Medium,MIROC5,rcp85,71,-746.1
Medium,MIROC5,rcp85,72,-781.5
Medium,MIROC5,rcp85,73,-734.4
Medium,MIROC5,rcp85,74,-759.7
Medium,MIROC5,rcp85,75,-768.4
Medium,MIROC5,rcp85,76,-754.2
Medium,MIROC5,rcp85,77,-772
Medium,MIROC5,rcp85,78,-730.5
Medium,MIROC5,rcp85,79,-785.6
Medium,MIROC5,rcp85,80,-745
Medium,MIROC5,rcp85,81,-812.9
Medium,MIROC5,rcp85,82,-774
Medium,MIROC5,rcp85,83,-734.6
Medium,MIROC5,rcp85,84,-764.2
Medium,MIROC5,rcp85,85,-764.8
Medium,MIROC5,rcp85,86,-764.2
Medium,MIROC5,rcp85,87,-822.9
Medium,MIROC5,rcp85,88,-726
Medium,MIROC5,rcp85,89,-762
Medium,MIROC5,rcp85,90,-728.1
Medium,MIROC5,rcp85,91,-785.6
Medium,MIROC5,rcp85,92,-776.1
Medium,MIROC5,rcp85,93,-777.5
Medium,MIROC5,rcp85,94,-754.2
Medium,MIROC5,rcp85,95,-752.2
Medium,MIROC5,rcp85,96,-711.3
Medium,MIROC5,rcp85,97,-792.6
Medium,MIROC5,rcp85,98,-795.2
Medium,MIROC5,rcp85,99,-743.8
Medium,MIROC5,rcp85,100,-770.3
