LUC,GCM,RCP,Timestep,StockGroup,Ecosystem,Mean,Lower,Upper
Low,HadGEM2-ES,rcp45,2002,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2002,DOM,Yes,371.5,371.3,371.7
Low,HadGEM2-ES,rcp45,2002,Live,No,0.1,0,0.1
Low,HadGEM2-ES,rcp45,2002,Live,Yes,1782.5,1781.9,1783.1
Low,HadGEM2-ES,rcp45,2002,Soil,No,1.8,1.6,2.1
Low,HadGEM2-ES,rcp45,2002,Soil,Yes,2639.9,2639.5,2640.2
Low,HadGEM2-ES,rcp45,2003,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2003,DOM,Yes,368.7,368.5,369
Low,HadGEM2-ES,rcp45,2003,Live,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2003,Live,Yes,1783.2,1782.2,1784
Low,HadGEM2-ES,rcp45,2003,Soil,No,2.8,2.6,3.2
Low,HadGEM2-ES,rcp45,2003,Soil,Yes,2634.8,2634.3,2635.1
Low,HadGEM2-ES,rcp45,2004,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2004,DOM,Yes,373.2,373,373.5
Low,HadGEM2-ES,rcp45,2004,Live,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2004,Live,Yes,1791,1789.9,1792
Low,HadGEM2-ES,rcp45,2004,Soil,No,3.8,3.4,4.2
Low,HadGEM2-ES,rcp45,2004,Soil,Yes,2628.7,2628.1,2629.1
Low,HadGEM2-ES,rcp45,2005,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2005,DOM,Yes,379.5,379.2,379.7
Low,HadGEM2-ES,rcp45,2005,Live,No,0.1,0.1,0.2
Low,HadGEM2-ES,rcp45,2005,Live,Yes,1827.6,1826.5,1828.6
Low,HadGEM2-ES,rcp45,2005,Soil,No,4.9,4.5,5.3
Low,HadGEM2-ES,rcp45,2005,Soil,Yes,2623.4,2622.9,2623.9
Low,HadGEM2-ES,rcp45,2006,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2006,DOM,Yes,386.4,386,386.7
Low,HadGEM2-ES,rcp45,2006,Live,No,0.2,0.2,0.2
Low,HadGEM2-ES,rcp45,2006,Live,Yes,1826.3,1825.3,1827.5
Low,HadGEM2-ES,rcp45,2006,Soil,No,6,5.6,6.4
Low,HadGEM2-ES,rcp45,2006,Soil,Yes,2621.1,2620.4,2621.6
Low,HadGEM2-ES,rcp45,2007,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2007,DOM,Yes,387.9,387.5,388.2
Low,HadGEM2-ES,rcp45,2007,Live,No,0.2,0.2,0.2
Low,HadGEM2-ES,rcp45,2007,Live,Yes,1775.3,1773.9,1776.7
Low,HadGEM2-ES,rcp45,2007,Soil,No,6.9,6.5,7.3
Low,HadGEM2-ES,rcp45,2007,Soil,Yes,2619.7,2619,2620.2
Low,HadGEM2-ES,rcp45,2008,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2008,DOM,Yes,382.3,381.8,382.8
Low,HadGEM2-ES,rcp45,2008,Live,No,0.2,0.2,0.3
Low,HadGEM2-ES,rcp45,2008,Live,Yes,1756.1,1754.3,1757.7
Low,HadGEM2-ES,rcp45,2008,Soil,No,7.8,7.3,8.3
Low,HadGEM2-ES,rcp45,2008,Soil,Yes,2615,2614.2,2615.5
Low,HadGEM2-ES,rcp45,2009,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2009,DOM,Yes,383.1,382.5,383.6
Low,HadGEM2-ES,rcp45,2009,Live,No,0.2,0.2,0.3
Low,HadGEM2-ES,rcp45,2009,Live,Yes,1740.9,1739.2,1742.7
Low,HadGEM2-ES,rcp45,2009,Soil,No,8.4,7.9,9
Low,HadGEM2-ES,rcp45,2009,Soil,Yes,2609.5,2608.7,2610.1
Low,HadGEM2-ES,rcp45,2010,DOM,No,0,0,0
Low,HadGEM2-ES,rcp45,2010,DOM,Yes,389.3,388.8,389.8
Low,HadGEM2-ES,rcp45,2010,Live,No,0.3,0.2,0.3
Low,HadGEM2-ES,rcp45,2010,Live,Yes,1799.3,1797.2,1801.4
Low,HadGEM2-ES,rcp45,2010,Soil,No,9,8.5,9.5
Low,HadGEM2-ES,rcp45,2010,Soil,Yes,2604.4,2603.6,2605.1
Low,HadGEM2-ES,rcp45,2011,DOM,No,0,0,0.1
Low,HadGEM2-ES,rcp45,2011,DOM,Yes,402.3,401.8,402.8
Low,HadGEM2-ES,rcp45,2011,Live,No,0.3,0.3,0.3
Low,HadGEM2-ES,rcp45,2011,Live,Yes,1780.7,1778.3,1782.6
Low,HadGEM2-ES,rcp45,2011,Soil,No,9.5,8.9,10
Low,HadGEM2-ES,rcp45,2011,Soil,Yes,2605.5,2604.7,2606.2
Low,HadGEM2-ES,rcp45,2012,DOM,No,0,0,0.1
Low,HadGEM2-ES,rcp45,2012,DOM,Yes,393.2,392.7,393.7
Low,HadGEM2-ES,rcp45,2012,Live,No,0.3,0.3,0.3
Low,HadGEM2-ES,rcp45,2012,Live,Yes,1781.7,1779,1783.8
Low,HadGEM2-ES,rcp45,2012,Soil,No,9.9,9.3,10.5
Low,HadGEM2-ES,rcp45,2012,Soil,Yes,2607,2606.1,2607.8
Low,HadGEM2-ES,rcp45,2013,DOM,No,0,0,0.1
Low,HadGEM2-ES,rcp45,2013,DOM,Yes,387.2,386.4,388.1
Low,HadGEM2-ES,rcp45,2013,Live,No,0.3,0.3,0.4
Low,HadGEM2-ES,rcp45,2013,Live,Yes,1699.8,1696.1,1702.8
Low,HadGEM2-ES,rcp45,2013,Soil,No,10.8,10.3,11.5
Low,HadGEM2-ES,rcp45,2013,Soil,Yes,2605.6,2604.6,2606.3
Low,HadGEM2-ES,rcp45,2014,DOM,No,0.1,0,0.1
Low,HadGEM2-ES,rcp45,2014,DOM,Yes,364.4,363.4,365.9
Low,HadGEM2-ES,rcp45,2014,Live,No,0.3,0.3,0.4
Low,HadGEM2-ES,rcp45,2014,Live,Yes,1708.4,1703.5,1713
Low,HadGEM2-ES,rcp45,2014,Soil,No,11.7,11.1,12.6
Low,HadGEM2-ES,rcp45,2014,Soil,Yes,2597.6,2596.6,2598.5
Low,HadGEM2-ES,rcp45,2015,DOM,No,0.1,0,0.1
Low,HadGEM2-ES,rcp45,2015,DOM,Yes,376,374.9,377.2
Low,HadGEM2-ES,rcp45,2015,Live,No,0.4,0.3,0.4
Low,HadGEM2-ES,rcp45,2015,Live,Yes,1663.1,1658.3,1668.5
Low,HadGEM2-ES,rcp45,2015,Soil,No,12.7,12.1,13.6
Low,HadGEM2-ES,rcp45,2015,Soil,Yes,2587.3,2586.1,2588.3
Low,HadGEM2-ES,rcp45,2016,DOM,No,0.1,0,0.1
Low,HadGEM2-ES,rcp45,2016,DOM,Yes,409.2,407.9,410.8
Low,HadGEM2-ES,rcp45,2016,Live,No,0.4,0.4,0.4
Low,HadGEM2-ES,rcp45,2016,Live,Yes,1646.1,1639.1,1652.1
Low,HadGEM2-ES,rcp45,2016,Soil,No,13.5,12.9,14.3
Low,HadGEM2-ES,rcp45,2016,Soil,Yes,2575.5,2574.4,2576.6
Low,HadGEM2-ES,rcp45,2017,DOM,No,0.1,0,0.1
Low,HadGEM2-ES,rcp45,2017,DOM,Yes,414.2,412.6,416.2
Low,HadGEM2-ES,rcp45,2017,Live,No,0.4,0.4,0.5
Low,HadGEM2-ES,rcp45,2017,Live,Yes,1670,1663.1,1676.8
Low,HadGEM2-ES,rcp45,2017,Soil,No,14.3,13.7,15.1
Low,HadGEM2-ES,rcp45,2017,Soil,Yes,2567.7,2566.6,2568.6
Low,HadGEM2-ES,rcp45,2018,DOM,No,0.1,0,0.1
Low,HadGEM2-ES,rcp45,2018,DOM,Yes,421.4,419.5,423.7
Low,HadGEM2-ES,rcp45,2018,Live,No,0.4,0.4,0.5
Low,HadGEM2-ES,rcp45,2018,Live,Yes,1633.8,1624,1641.1
Low,HadGEM2-ES,rcp45,2018,Soil,No,15.1,14.5,15.9
Low,HadGEM2-ES,rcp45,2018,Soil,Yes,2563.4,2562.4,2564.5
Low,HadGEM2-ES,rcp45,2019,DOM,No,0.1,0,0.1
Low,HadGEM2-ES,rcp45,2019,DOM,Yes,417.2,414.9,419.9
Low,HadGEM2-ES,rcp45,2019,Live,No,0.5,0.4,0.5
Low,HadGEM2-ES,rcp45,2019,Live,Yes,1606.3,1597.6,1614.7
Low,HadGEM2-ES,rcp45,2019,Soil,No,15.9,15.3,16.7
Low,HadGEM2-ES,rcp45,2019,Soil,Yes,2558.1,2557.1,2559.4
Low,HadGEM2-ES,rcp45,2020,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2020,DOM,Yes,414.3,411.9,417.1
Low,HadGEM2-ES,rcp45,2020,Live,No,0.5,0.4,0.5
Low,HadGEM2-ES,rcp45,2020,Live,Yes,1577.6,1566.9,1587.3
Low,HadGEM2-ES,rcp45,2020,Soil,No,16.7,16,17.4
Low,HadGEM2-ES,rcp45,2020,Soil,Yes,2551.1,2550.1,2552.5
Low,HadGEM2-ES,rcp45,2021,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2021,DOM,Yes,410,407.3,413.4
Low,HadGEM2-ES,rcp45,2021,Live,No,0.5,0.5,0.6
Low,HadGEM2-ES,rcp45,2021,Live,Yes,1614.6,1601.4,1624.4
Low,HadGEM2-ES,rcp45,2021,Soil,No,17.5,16.7,18.4
Low,HadGEM2-ES,rcp45,2021,Soil,Yes,2543.1,2541.8,2544.6
Low,HadGEM2-ES,rcp45,2022,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2022,DOM,Yes,413.2,409.7,416.8
Low,HadGEM2-ES,rcp45,2022,Live,No,0.5,0.5,0.6
Low,HadGEM2-ES,rcp45,2022,Live,Yes,1612.5,1600.3,1623.7
Low,HadGEM2-ES,rcp45,2022,Soil,No,18.2,17.4,19.1
Low,HadGEM2-ES,rcp45,2022,Soil,Yes,2538.6,2537.2,2540.1
Low,HadGEM2-ES,rcp45,2023,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2023,DOM,Yes,414,409.3,419.6
Low,HadGEM2-ES,rcp45,2023,Live,No,0.6,0.5,0.6
Low,HadGEM2-ES,rcp45,2023,Live,Yes,1601.2,1588.3,1612.5
Low,HadGEM2-ES,rcp45,2023,Soil,No,19,18.1,20
Low,HadGEM2-ES,rcp45,2023,Soil,Yes,2534.1,2532.7,2535.6
Low,HadGEM2-ES,rcp45,2024,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2024,DOM,Yes,415.8,409.1,421.9
Low,HadGEM2-ES,rcp45,2024,Live,No,0.6,0.5,0.6
Low,HadGEM2-ES,rcp45,2024,Live,Yes,1618.9,1604.2,1632.9
Low,HadGEM2-ES,rcp45,2024,Soil,No,19.7,18.9,20.8
Low,HadGEM2-ES,rcp45,2024,Soil,Yes,2529.2,2527.8,2530.7
Low,HadGEM2-ES,rcp45,2025,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2025,DOM,Yes,428,417.1,437.9
Low,HadGEM2-ES,rcp45,2025,Live,No,0.6,0.6,0.6
Low,HadGEM2-ES,rcp45,2025,Live,Yes,1626.9,1611.2,1644.2
Low,HadGEM2-ES,rcp45,2025,Soil,No,20.4,19.6,21.6
Low,HadGEM2-ES,rcp45,2025,Soil,Yes,2525.6,2524,2527.3
Low,HadGEM2-ES,rcp45,2026,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2026,DOM,Yes,441,427.2,456.1
Low,HadGEM2-ES,rcp45,2026,Live,No,0.6,0.6,0.7
Low,HadGEM2-ES,rcp45,2026,Live,Yes,1638,1614.7,1654.7
Low,HadGEM2-ES,rcp45,2026,Soil,No,21.1,20.2,22.2
Low,HadGEM2-ES,rcp45,2026,Soil,Yes,2523,2521.2,2524.8
Low,HadGEM2-ES,rcp45,2027,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2027,DOM,Yes,545.1,468,634.8
Low,HadGEM2-ES,rcp45,2027,Live,No,0.6,0.6,0.7
Low,HadGEM2-ES,rcp45,2027,Live,Yes,1462,1366.9,1543.2
Low,HadGEM2-ES,rcp45,2027,Soil,No,21.8,20.9,22.8
Low,HadGEM2-ES,rcp45,2027,Soil,Yes,2522,2520.3,2523.8
Low,HadGEM2-ES,rcp45,2028,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2028,DOM,Yes,602.8,518.4,692.2
Low,HadGEM2-ES,rcp45,2028,Live,No,0.7,0.6,0.7
Low,HadGEM2-ES,rcp45,2028,Live,Yes,1394.3,1293.8,1479.8
Low,HadGEM2-ES,rcp45,2028,Soil,No,22.4,21.4,23.4
Low,HadGEM2-ES,rcp45,2028,Soil,Yes,2516.7,2514.8,2519
Low,HadGEM2-ES,rcp45,2029,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2029,DOM,Yes,611.3,528.2,706.9
Low,HadGEM2-ES,rcp45,2029,Live,No,0.7,0.6,0.7
Low,HadGEM2-ES,rcp45,2029,Live,Yes,1400,1288.1,1487.5
Low,HadGEM2-ES,rcp45,2029,Soil,No,23,22,24.3
Low,HadGEM2-ES,rcp45,2029,Soil,Yes,2513.4,2510.6,2516.3
Low,HadGEM2-ES,rcp45,2030,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2030,DOM,Yes,623.2,533.3,717.4
Low,HadGEM2-ES,rcp45,2030,Live,No,0.7,0.6,0.7
Low,HadGEM2-ES,rcp45,2030,Live,Yes,1386.3,1269.1,1487.7
Low,HadGEM2-ES,rcp45,2030,Soil,No,23.6,22.5,24.8
Low,HadGEM2-ES,rcp45,2030,Soil,Yes,2513.4,2509.4,2517.4
Low,HadGEM2-ES,rcp45,2031,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2031,DOM,Yes,620.9,532.8,712.2
Low,HadGEM2-ES,rcp45,2031,Live,No,0.7,0.6,0.7
Low,HadGEM2-ES,rcp45,2031,Live,Yes,1384.8,1266.5,1488.5
Low,HadGEM2-ES,rcp45,2031,Soil,No,24.2,23,25.3
Low,HadGEM2-ES,rcp45,2031,Soil,Yes,2513.6,2508.4,2518.8
Low,HadGEM2-ES,rcp45,2032,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2032,DOM,Yes,613.3,528,701.9
Low,HadGEM2-ES,rcp45,2032,Live,No,0.7,0.7,0.8
Low,HadGEM2-ES,rcp45,2032,Live,Yes,1409.2,1290.3,1514.4
Low,HadGEM2-ES,rcp45,2032,Soil,No,24.7,23.5,25.9
Low,HadGEM2-ES,rcp45,2032,Soil,Yes,2512.9,2506.8,2518.9
Low,HadGEM2-ES,rcp45,2033,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2033,DOM,Yes,613.1,528.1,698.9
Low,HadGEM2-ES,rcp45,2033,Live,No,0.7,0.7,0.8
Low,HadGEM2-ES,rcp45,2033,Live,Yes,1373.2,1252.1,1480.1
Low,HadGEM2-ES,rcp45,2033,Soil,No,25.2,24,26.4
Low,HadGEM2-ES,rcp45,2033,Soil,Yes,2513,2506.2,2519.6
Low,HadGEM2-ES,rcp45,2034,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2034,DOM,Yes,597.4,515.6,680.3
Low,HadGEM2-ES,rcp45,2034,Live,No,0.7,0.7,0.8
Low,HadGEM2-ES,rcp45,2034,Live,Yes,1351.8,1228.1,1457.8
Low,HadGEM2-ES,rcp45,2034,Soil,No,25.7,24.5,26.8
Low,HadGEM2-ES,rcp45,2034,Soil,Yes,2510.8,2503.6,2517.6
Low,HadGEM2-ES,rcp45,2035,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2035,DOM,Yes,598,516.1,678.4
Low,HadGEM2-ES,rcp45,2035,Live,No,0.7,0.7,0.8
Low,HadGEM2-ES,rcp45,2035,Live,Yes,1363.6,1240.8,1471.7
Low,HadGEM2-ES,rcp45,2035,Soil,No,26.1,24.9,27.4
Low,HadGEM2-ES,rcp45,2035,Soil,Yes,2505.3,2498,2512.1
Low,HadGEM2-ES,rcp45,2036,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2036,DOM,Yes,596.1,517.2,673.8
Low,HadGEM2-ES,rcp45,2036,Live,No,0.8,0.7,0.8
Low,HadGEM2-ES,rcp45,2036,Live,Yes,1408.6,1284.6,1516.9
Low,HadGEM2-ES,rcp45,2036,Soil,No,26.6,25.3,27.8
Low,HadGEM2-ES,rcp45,2036,Soil,Yes,2502.2,2494.8,2508.8
Low,HadGEM2-ES,rcp45,2037,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2037,DOM,Yes,612.1,538.9,689
Low,HadGEM2-ES,rcp45,2037,Live,No,0.8,0.7,0.8
Low,HadGEM2-ES,rcp45,2037,Live,Yes,1406.8,1283,1510.5
Low,HadGEM2-ES,rcp45,2037,Soil,No,27,25.8,28.2
Low,HadGEM2-ES,rcp45,2037,Soil,Yes,2502,2495,2508.2
Low,HadGEM2-ES,rcp45,2038,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2038,DOM,Yes,631.3,546.2,697.9
Low,HadGEM2-ES,rcp45,2038,Live,No,0.8,0.7,0.8
Low,HadGEM2-ES,rcp45,2038,Live,Yes,1374.7,1260.9,1493.7
Low,HadGEM2-ES,rcp45,2038,Soil,No,27.4,26.1,28.6
Low,HadGEM2-ES,rcp45,2038,Soil,Yes,2502.9,2496.4,2508.8
Low,HadGEM2-ES,rcp45,2039,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2039,DOM,Yes,628.7,547.9,690.5
Low,HadGEM2-ES,rcp45,2039,Live,No,0.8,0.7,0.8
Low,HadGEM2-ES,rcp45,2039,Live,Yes,1394.5,1285.2,1511.9
Low,HadGEM2-ES,rcp45,2039,Soil,No,27.7,26.5,28.8
Low,HadGEM2-ES,rcp45,2039,Soil,Yes,2502.7,2496.5,2508.4
Low,HadGEM2-ES,rcp45,2040,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2040,DOM,Yes,640.7,567.1,698.3
Low,HadGEM2-ES,rcp45,2040,Live,No,0.8,0.8,0.9
Low,HadGEM2-ES,rcp45,2040,Live,Yes,1399.6,1292,1512.6
Low,HadGEM2-ES,rcp45,2040,Soil,No,28.1,26.8,29.2
Low,HadGEM2-ES,rcp45,2040,Soil,Yes,2503.6,2497.7,2509.1
Low,HadGEM2-ES,rcp45,2041,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2041,DOM,Yes,654,581.9,710.7
Low,HadGEM2-ES,rcp45,2041,Live,No,0.8,0.8,0.9
Low,HadGEM2-ES,rcp45,2041,Live,Yes,1409,1302.8,1515.4
Low,HadGEM2-ES,rcp45,2041,Soil,No,28.4,27.1,29.5
Low,HadGEM2-ES,rcp45,2041,Soil,Yes,2506.4,2500.8,2511.7
Low,HadGEM2-ES,rcp45,2042,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2042,DOM,Yes,681,604.7,742.9
Low,HadGEM2-ES,rcp45,2042,Live,No,0.8,0.8,0.9
Low,HadGEM2-ES,rcp45,2042,Live,Yes,1349.4,1236.7,1455.2
Low,HadGEM2-ES,rcp45,2042,Soil,No,28.7,27.3,29.8
Low,HadGEM2-ES,rcp45,2042,Soil,Yes,2509.5,2504.3,2514.7
Low,HadGEM2-ES,rcp45,2043,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2043,DOM,Yes,668.2,591.1,733.1
Low,HadGEM2-ES,rcp45,2043,Live,No,0.8,0.8,0.9
Low,HadGEM2-ES,rcp45,2043,Live,Yes,1324.5,1212.7,1429.3
Low,HadGEM2-ES,rcp45,2043,Soil,No,29,27.7,30.2
Low,HadGEM2-ES,rcp45,2043,Soil,Yes,2510.2,2505.3,2515.3
Low,HadGEM2-ES,rcp45,2044,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2044,DOM,Yes,669.1,595.3,740.2
Low,HadGEM2-ES,rcp45,2044,Live,No,0.8,0.8,0.9
Low,HadGEM2-ES,rcp45,2044,Live,Yes,1341.6,1231.3,1445.1
Low,HadGEM2-ES,rcp45,2044,Soil,No,29.3,28.1,30.5
Low,HadGEM2-ES,rcp45,2044,Soil,Yes,2506.5,2501.7,2511.5
Low,HadGEM2-ES,rcp45,2045,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2045,DOM,Yes,671.1,598.7,740.7
Low,HadGEM2-ES,rcp45,2045,Live,No,0.8,0.8,0.9
Low,HadGEM2-ES,rcp45,2045,Live,Yes,1383.8,1272.6,1488
Low,HadGEM2-ES,rcp45,2045,Soil,No,29.6,28.3,30.7
Low,HadGEM2-ES,rcp45,2045,Soil,Yes,2504.4,2499.1,2509.2
Low,HadGEM2-ES,rcp45,2046,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2046,DOM,Yes,666.8,597,733.1
Low,HadGEM2-ES,rcp45,2046,Live,No,0.8,0.8,0.9
Low,HadGEM2-ES,rcp45,2046,Live,Yes,1355,1245.1,1461.4
Low,HadGEM2-ES,rcp45,2046,Soil,No,29.9,28.6,31
Low,HadGEM2-ES,rcp45,2046,Soil,Yes,2506.7,2500.8,2511.4
Low,HadGEM2-ES,rcp45,2047,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2047,DOM,Yes,649.3,582.1,712.2
Low,HadGEM2-ES,rcp45,2047,Live,No,0.9,0.8,0.9
Low,HadGEM2-ES,rcp45,2047,Live,Yes,1394.7,1289.2,1500.8
Low,HadGEM2-ES,rcp45,2047,Soil,No,30.1,28.8,31.2
Low,HadGEM2-ES,rcp45,2047,Soil,Yes,2505.8,2499.6,2510.4
Low,HadGEM2-ES,rcp45,2048,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2048,DOM,Yes,643.8,576.6,703.3
Low,HadGEM2-ES,rcp45,2048,Live,No,0.9,0.8,0.9
Low,HadGEM2-ES,rcp45,2048,Live,Yes,1411,1310.3,1512.8
Low,HadGEM2-ES,rcp45,2048,Soil,No,30.4,29.1,31.4
Low,HadGEM2-ES,rcp45,2048,Soil,Yes,2505.8,2499.5,2510.7
Low,HadGEM2-ES,rcp45,2049,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2049,DOM,Yes,639.6,576,697.3
Low,HadGEM2-ES,rcp45,2049,Live,No,0.9,0.8,0.9
Low,HadGEM2-ES,rcp45,2049,Live,Yes,1393.5,1294.7,1495.9
Low,HadGEM2-ES,rcp45,2049,Soil,No,30.7,29.3,31.8
Low,HadGEM2-ES,rcp45,2049,Soil,Yes,2506,2499.8,2511.1
Low,HadGEM2-ES,rcp45,2050,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2050,DOM,Yes,627.6,566.7,682.7
Low,HadGEM2-ES,rcp45,2050,Live,No,0.9,0.8,0.9
Low,HadGEM2-ES,rcp45,2050,Live,Yes,1370.4,1275.6,1470.5
Low,HadGEM2-ES,rcp45,2050,Soil,No,30.9,29.5,32
Low,HadGEM2-ES,rcp45,2050,Soil,Yes,2504.7,2498.5,2509.8
Low,HadGEM2-ES,rcp45,2051,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2051,DOM,Yes,620.6,564.7,673.3
Low,HadGEM2-ES,rcp45,2051,Live,No,0.9,0.8,0.9
Low,HadGEM2-ES,rcp45,2051,Live,Yes,1381.7,1289.2,1481.6
Low,HadGEM2-ES,rcp45,2051,Soil,No,31.2,29.8,32.3
Low,HadGEM2-ES,rcp45,2051,Soil,Yes,2500.7,2494.5,2505.9
Low,HadGEM2-ES,rcp45,2052,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2052,DOM,Yes,611.2,559.3,662.2
Low,HadGEM2-ES,rcp45,2052,Live,No,0.9,0.8,0.9
Low,HadGEM2-ES,rcp45,2052,Live,Yes,1365.6,1275.1,1462.2
Low,HadGEM2-ES,rcp45,2052,Soil,No,31.4,30,32.5
Low,HadGEM2-ES,rcp45,2052,Soil,Yes,2498,2491.3,2502.9
Low,HadGEM2-ES,rcp45,2053,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2053,DOM,Yes,596.8,545.5,645.3
Low,HadGEM2-ES,rcp45,2053,Live,No,0.9,0.8,0.9
Low,HadGEM2-ES,rcp45,2053,Live,Yes,1375.4,1286.3,1471
Low,HadGEM2-ES,rcp45,2053,Soil,No,31.7,30.3,32.7
Low,HadGEM2-ES,rcp45,2053,Soil,Yes,2493.7,2487,2498.7
Low,HadGEM2-ES,rcp45,2054,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2054,DOM,Yes,582.9,532.1,629
Low,HadGEM2-ES,rcp45,2054,Live,No,0.9,0.8,1
Low,HadGEM2-ES,rcp45,2054,Live,Yes,1342.9,1255.2,1436
Low,HadGEM2-ES,rcp45,2054,Soil,No,31.9,30.5,33.1
Low,HadGEM2-ES,rcp45,2054,Soil,Yes,2489.4,2482.7,2494.7
Low,HadGEM2-ES,rcp45,2055,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2055,DOM,Yes,569.1,520.6,612.4
Low,HadGEM2-ES,rcp45,2055,Live,No,0.9,0.8,1
Low,HadGEM2-ES,rcp45,2055,Live,Yes,1328.9,1243,1420.3
Low,HadGEM2-ES,rcp45,2055,Soil,No,32.1,30.8,33.3
Low,HadGEM2-ES,rcp45,2055,Soil,Yes,2481.5,2474.6,2487.1
Low,HadGEM2-ES,rcp45,2056,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2056,DOM,Yes,558.6,510.7,601.2
Low,HadGEM2-ES,rcp45,2056,Live,No,0.9,0.8,1
Low,HadGEM2-ES,rcp45,2056,Live,Yes,1350.6,1266.4,1441.6
Low,HadGEM2-ES,rcp45,2056,Soil,No,32.3,31,33.5
Low,HadGEM2-ES,rcp45,2056,Soil,Yes,2472.6,2465.7,2478.2
Low,HadGEM2-ES,rcp45,2057,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2057,DOM,Yes,544.4,497,583.7
Low,HadGEM2-ES,rcp45,2057,Live,No,0.9,0.9,1
Low,HadGEM2-ES,rcp45,2057,Live,Yes,1346.4,1267.1,1436.1
Low,HadGEM2-ES,rcp45,2057,Soil,No,32.6,31.2,33.7
Low,HadGEM2-ES,rcp45,2057,Soil,Yes,2465.2,2458.2,2471.1
Low,HadGEM2-ES,rcp45,2058,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2058,DOM,Yes,543.4,499.1,582
Low,HadGEM2-ES,rcp45,2058,Live,No,0.9,0.9,1
Low,HadGEM2-ES,rcp45,2058,Live,Yes,1343.4,1266.9,1431
Low,HadGEM2-ES,rcp45,2058,Soil,No,32.8,31.4,33.8
Low,HadGEM2-ES,rcp45,2058,Soil,Yes,2455.7,2448.9,2462.1
Low,HadGEM2-ES,rcp45,2059,DOM,No,0.1,0.1,0.1
Low,HadGEM2-ES,rcp45,2059,DOM,Yes,545.9,505.4,581.6
Low,HadGEM2-ES,rcp45,2059,Live,No,0.9,0.9,1
Low,HadGEM2-ES,rcp45,2059,Live,Yes,1322.9,1246.9,1403
Low,HadGEM2-ES,rcp45,2059,Soil,No,33,31.7,34.1
Low,HadGEM2-ES,rcp45,2059,Soil,Yes,2446.1,2439.2,2452.7
Low,HadGEM2-ES,rcp45,2060,DOM,No,0.1,0.1,0.1
